Project,StationName,StationCode,Latitude,Longitude,TripCode,SampleTime_UTC,SampleTime_Local,Year_Local,Month_Local,Day_Local,Time_Local24hr,SampleDepth_m,CTDSST_degC,CTDChlaSurf_mgm3,CTDSalinity_psu,Method,Acanthodinium,Acanthoica,Acanthostomella,Achnanthes,Actiniscus,Actinocyclus,Actinomonas,Actinoptychus,Akashiwo,Alexandrium,Algirosphaera,Alisphaera,Amoeba,Amphidinium,Amphidoma,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Apedinella,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Azpeitia,Bacillaria,Bacteriastrum,Bellerochea,Bicosta,Biddulphia,Blepharocysta,Braarudosphaera,Brachidinium,Calcidiscus,Calciopappus,Calciosolenia,Calliacantha ,Calycomonas,Calyptrolithophora,Campylodiscus,Cerataulina,Ceratocorys,Ceratoperidinium,Chaetoceros,Chamaesiphon,Chrysochromulina,Cladopyxis,Climacocylis,Climacodium,Coccolithus,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coronosphaera,Corythodinium,Coscinodiscus,Cyclophora,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cymbomonas,Cyttarocylis,Dactyliosolen,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinobryon,Dinophysis,Diploneis,Diplopsalis,Dissodinium,Distephanus,Ditylum,Ebria,Emiliania,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Erythropsidinium,Eucampia,Euglena,Eunotia,Eutintinnus,Eutreptiella,Favella,Florisphaera,Fragilaria,Fragilariopsis,Gephyrocapsa,Goniodoma,Gonyaulacida,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Halosphaera,Haslea,Helicosphaera,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Hemiselmis,Heterocapsa,Heterosigma,Karenia,Karlodinium,Katodinium,Kofoidinium,Laboea,Lauderia,Lepidodinium,Leptocylindrus,Leucocryptos,Levanderina,Licmophora,Lingulodinium,Lioloma,Lithodesmium,Lyngbya,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Meringosphaera,Merismopedia,Mesodinium,Mesoporos,Meuniera,Michaelsarsia,Minidiscus,Minutocellus,Nanoneis,Navicula,Nematodinium,Neogloboquadrina,Neostreptotheca,Nephroselmis,Nitzschia,Noctiluca,Nodularia,Ochromonas,Octactis,Odontella,Oolithotus,Ophiaster,Ormosella,Ornithocercus,Oxyphysis,Oxyrrhis,Oxytoxum,Palaeophalacroma,Palmerina,Paralia,Parundella,Parvicorbicula,Peridiniella,Peridinium,Petasaria,Phaeocystis,Phalacroma,Plagioselmis,Plagiotropis,Planktoniella,Pleurasiga,Pleurosigma,Podolampas,Polykrikos,Porosira,Proboscia,Pronoctiluca,Proplectella,Prorocentrum,Protoceratium,Protoperidinium,Protorhabdonella,Prymnesium,Pseliodinium,Pseudanabaena,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Ptychodiscus,Pyramimonas,Pyrocystis,Pyrophacus,Reticulofenestra,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rhodomonas,Roperia,Rotalia,Salpingella,Scrippsiella,Shionodiscus,Skeletonema,Spatulodinium,Steenstrupiella,Stellarima,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Synedropsis,Syracosphaera,Takayama,Teleaulax,Telonema,Tetraselmis,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Torodinium,Toxarium,Triadinium,Triceratium,Trichodesmium,Trichotoxon,Trigonium,Tripos,Tripos (gametes),Tropidoneis,Tryblionella,Undella,Vorticella,Warnowia,Xystonella,Xystonellopsis
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20101018,2010-10-18T03:00:00Z,2010-10-18 03:00:00,2010,10,18,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524771.194,0,0,0,,,0,0,0,,,2111148.48,0,0,0,0,0,0,,,0,0,,0,,0,457082.495,,1357.167,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,63032.862,0,0,0,0,0,0,0,0,2488139.28,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,4071500.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935359.837,0,0,0,0,0,0,0,0,0,0,0,6201600,0,0,0,0,,0,0,,0,0,0,84822.93,0,0,0,,0,0,0,0,862253.358,0,0,0,0,0,0,0,0,0,1592786.13,0,,196537.87,0,11117911.081,,0,0,0,0,0,0,0,3141.59,0,0,0,,0,0,3185572.26,0,0,,,720429.419,0,0,0,,0,0,0,1429178.013,0,0,0,0,0,0,0,0,,678583.44,0,,,0,0,0,0,0,0,0,420973.06,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20101027,2010-10-27T03:00:00Z,2010-10-27 03:00:00,2010,10,27,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,8918796.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688022.944,0,0,0,,,0,0,0,,,0,0,0,0,0,0,224400,,,0,0,,0,,0,1986047.224,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,112154.763,0,0,0,0,0,0,11309724,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,1507963.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,1982735.989,0,0,0,,0,0,0,0,3624540.348,0,0,0,0,0,0,0,0,0,0,0,,655126.235,0,6176617.267,,0,0,0,0,0,0,0,2617.992,0,0,0,,0,0,10618574.2,0,0,,,3368007.533,0,0,0,,0,0,0,2831848.861,0,0,0,0,0,0,0,0,,251327.2,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20101105,2010-11-05T03:00:00Z,2010-11-05 03:00:00,2010,11,5,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,78800,,,0,0,,0,,0,96629.025,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,791680.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15042922.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,1191055.309,0,0,0,,0,0,0,0,1908176.633,0,0,0,0,0,0,0,0,0,0,0,,1121903.677,0,6485448.131,,0,0,0,0,0,0,0,1374.446,0,0,0,,0,0,0,0,0,,,1266755.061,0,0,0,,0,0,0,185550.159,0,0,0,0,0,0,0,0,,794822.27,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20101114,2010-11-14T03:00:00Z,2010-11-14 03:00:00,2010,11,14,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,534456.556,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977252.94,0,0,0,,,0,0,0,,,0,0,0,0,0,0,52600,,,0,0,,123067.469,,0,181754.595,,0,0,0,0,0,,0,0,0,0,0,,,0,10485995.175,0,0,,847345.728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011638.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,929517.941,0,0,0,,0,0,0,0,2380131.416,0,0,0,0,0,0,0,0,0,0,0,,646937.157,0,8106810.163,,0,0,0,441900,0,0,0,0,0,0,0,6937677.917,0,0,7034805.408,0,0,,,2209316.884,0,0,0,,0,0,0,1047033.042,0,0,0,0,0,0,0,0,,659733.9,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20101123,2010-11-23T03:00:00Z,2010-11-23 03:00:00,2010,11,23,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443899.897,0,0,0,,,0,0,0,,,4280939.973,0,0,0,0,0,29200,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,60544722.48,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5576683.533,0,0,0,0,0,0,0,0,0,0,0,295157400,0,0,0,0,,0,0,,0,0,0,6711614.336,0,0,0,,0,0,0,0,6607593.15,0,0,0,0,0,0,0,0,0,0,0,,6579924.119,0,0,,0,0,0,262800,0,0,0,0,0,0,0,,0,0,41280492.6,0,0,,,3506089.838,0,0,0,,0,0,0,1290015.394,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20101202,2010-12-02T03:00:00Z,2010-12-02 03:00:00,2010,12,2,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,16068185.653,0,0,0,0,0,0,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,1458217.721,0,2063461.483,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045866.727,0,0,0,0,0,0,0,0,0,0,0,193800000,0,0,0,0,,0,0,,0,0,0,6778765.823,0,0,0,,0,0,0,0,12395796.796,0,0,0,0,0,0,0,0,0,0,0,,1682855.515,0,21154914.14,,0,0,0,171400,0,0,0,0,0,0,0,,0,0,0,0,0,,,3289961.013,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,42120650,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20101211,2010-12-11T03:00:00Z,2010-12-11 03:00:00,2010,12,11,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,9810676.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30437181.618,0,0,0,,,0,0,0,,,2580292.587,0,0,59715342.72,0,0,17600,175091.283,,0,0,,204338.438,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,710156.42,,0,0,724601.45,0,0,0,0,0,0,0,0,0,0,0,6581128.396,0,,0,,0,0,234166.349,0,0,0,0,0,,0,0,2488139.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362805.06,0,0,0,0,0,0,0,0,0,0,0,25613900,0,0,0,0,,0,0,,0,0,0,3113708.389,0,0,0,,0,0,0,0,3983963.376,0,0,0,0,0,0,0,0,0,29201079.05,0,,0,0,115579950.612,,0,0,0,1329600,0,0,0,2879.791,0,0,0,,0,0,452439633.847,0,0,,,2641574.536,0,0,0,,0,0,0,1360701.169,0,0,0,0,0,0,0,0,,1382299.6,0,,,0,0,0,0,0,148959525,0,4981933422,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20101220,2010-12-20T03:00:00Z,2010-12-20 03:00:00,2010,12,20,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,7154447.627,0,0,0,0,0,0,161163.567,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,26332807.38,0,0,2019209.849,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309179.58,0,0,0,0,0,0,0,0,0,0,0,2616300,0,0,0,0,,0,0,,0,0,0,2011010.299,0,0,0,,0,0,0,0,3676678.175,0,0,48564661.714,0,0,0,0,0,0,0,0,,0,0,18838682.665,,0,0,0,0,0,5069518.333,0,0,0,0,0,,0,0,0,0,0,,,1464873.152,0,0,0,,0,0,0,896825.77,0,0,0,0,0,0,0,0,,512079.17,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20101229,2010-12-29T03:00:00Z,2010-12-29 03:00:00,2010,12,29,03:00,31,,,,LM,0,0,453645.596,0,0,0,0,0,0,0,0,0,0,1480282.704,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25823869.8,0,0,0,,,0,0,0,,,6685303.52,0,0,0,0,0,45600,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,918453.262,0,0,0,61195.707,0,0,32303399.175,0,0,0,0,0,0,,0,,0,0,606703.723,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7844000.452,0,0,0,0,0,0,0,0,0,0,0,14761100,0,0,0,0,,0,0,,0,0,0,8878133.34,0,0,0,,0,0,0,0,7747387.134,0,0,0,0,0,0,0,0,0,0,0,,3271536.634,0,88171211.489,,0,0,0,502400,0,14241446.887,0,7461.276,0,0,0,,0,0,229713060.8,0,0,,,9593718.427,0,0,0,,0,0,0,1009481.224,0,0,0,0,0,0,0,0,,2868271.67,0,,,0,0,0,0,0,35049300,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110107,2011-01-07T03:00:00Z,2011-01-07 03:00:00,2011,1,7,03:00,31,,,,LM,0,0,1203752.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3807607.08,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,14278526.55,0,62721844.35,0,0,0,0,,0,,0,0,2147411.863,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5393466.004,0,0,0,0,0,0,0,0,0,0,0,39115300,0,0,0,0,,0,0,,0,0,0,13550463.068,0,0,0,,0,0,0,0,9129887.796,0,0,45202492.826,0,0,0,0,0,0,13405949.928,0,,2479243.344,0,62306626.683,,0,0,0,161400,0,22040705.861,0,33019.42,0,0,0,,0,0,101536188.8,0,0,,,4844887.841,0,0,0,,0,0,0,2228810.843,0,0,0,0,0,0,0,0,,1900661.95,8663906.25,,,0,0,0,0,0,0,0,35396818.128,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110116,2011-01-16T03:00:00Z,2011-01-16 03:00:00,2011,1,16,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,757956.57,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18004609.37,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,89726.952,620778.184,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,2756745.225,0,,0,0,109350.894,0,0,0,0,0,0,0,0,48518715.96,0,0,3888848.597,0,,0,,0,0,415113.074,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46833578.865,0,0,3275013.327,0,0,0,0,0,0,0,0,0,0,0,7558200,0,0,0,0,,0,0,,0,0,0,3583768.793,0,0,0,,0,0,0,0,3527276.721,0,0,23311037.623,0,0,0,0,0,0,0,0,,1916244.237,0,18066605.507,,0,0,0,506700,0,7300106.4,0,0,0,0,0,20813033.75,0,0,156828172.8,0,0,,,3746232.978,0,0,0,,0,0,0,1033779.459,0,0,0,0,0,0,0,0,,,6690937.5,,,0,0,0,0,0,107914950,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110125,2011-01-25T03:00:00Z,2011-01-25 03:00:00,2011,1,25,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,1250304.428,0,0,0,0,,0,0,,0,92282692.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14761941.853,0,0,0,,,0,0,0,,,0,0,0,523866415.68,0,0,77200,,,0,0,,0,,0,,1536028.071,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,160070293.68,0,0,0,0,,0,,0,0,1027138.76,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19157682.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,5456941.83,0,0,0,,0,0,0,0,17467077.037,0,0,57679875.143,0,0,0,0,0,0,0,0,,1580492.041,0,29802178.314,,0,0,0,772200,0,18063083.784,0,0,0,0,0,101054478.333,0,0,900395401.95,0,0,,,6952143.891,0,0,0,,0,0,0,5970739.057,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110203,2011-02-03T03:00:00Z,2011-02-03 03:00:00,2011,2,3,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,121150309.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742671.876,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,565970.005,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,17388700.65,0,,0,0,0,0,0,0,153613.714,0,0,104402889.675,0,51006855.24,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,41770580.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157308.787,0,0,0,0,0,0,0,0,0,0,0,15891600,0,0,0,0,,0,0,,0,0,0,13925097.675,0,0,0,,0,0,0,0,22278799.113,26100722.419,0,0,0,0,0,0,0,0,0,0,,5040377.468,0,37986196.193,,0,0,0,0,0,30729080.358,0,0,0,0,0,128936089.583,0,0,0,0,0,,13910960.52,11827049.625,0,0,0,,0,0,0,11965776.349,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,75632700,0,2782192104,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110212,2011-02-12T03:00:00Z,2011-02-12 03:00:00,2011,2,12,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,1162847.901,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,55887.916,0,0,0,0,74333160.99,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16420871.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,10768977.821,0,0,0,,0,0,0,0,8109750.691,0,0,13373960.687,0,0,0,0,0,0,0,0,,0,0,69178113.393,,0,0,0,0,0,11184137.369,0,5857.756,0,0,0,70423975.833,0,0,0,0,0,,,16143622.56,0,0,0,,0,0,0,3167606.292,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,1012220298,0,0,1408479.517,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110221,2011-02-21T03:00:00Z,2011-02-21 03:00:00,2011,2,21,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,4113695.916,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8132822.528,0,0,0,,,0,0,0,,,0,0,0,0,0,0,84600,,,0,0,,0,,0,1730328.867,841631.961,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,14950041.413,0,,0,0,0,0,0,0,132070.327,0,0,89770934.25,0,351138655.89,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,31921695.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9695260.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,13465640.138,0,0,0,,0,0,0,0,19150642.552,0,0,31604387.546,0,0,0,0,0,0,0,0,,865994.991,0,65394935.316,,0,0,0,169400,0,6598173.092,0,0,0,0,0,55370523.75,0,0,0,0,0,,,12709575.663,0,0,0,11311137.716,0,0,0,4676305.802,0,0,0,0,0,0,0,0,,1328892.57,0,,,0,0,0,0,0,0,0,2399426276.183,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110302,2011-03-02T03:00:00Z,2011-03-02 03:00:00,2011,3,2,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,1177417.667,0,0,0,0,0,0,0,0,,0,0,,0,54404658.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,97600,,,0,0,,0,,0,1996218.646,970960.749,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,252960826.8,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,18397151.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18627115.428,0,0,0,0,0,0,0,0,0,0,0,15762400,0,0,0,0,,0,0,,0,0,0,25870993.65,0,0,0,,0,0,0,0,22076468.151,0,0,145843414.87,0,0,0,0,0,0,0,0,,4995337.539,0,37677365.33,,0,0,0,0,0,22836230.276,0,0,0,0,0,,0,0,0,0,0,,,5859492.606,0,0,0,,0,0,0,2155916.138,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,5519145312,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110311,2011-03-11T03:00:00Z,2011-03-11 03:00:00,2011,3,11,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,2189652.314,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,1013600,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,47783583.9,0,315267981.27,0,0,0,0,,0,,0,0,899411.66,0,0,0,0,0,,0,0,35031870.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870470.296,0,0,0,0,0,0,0,0,0,0,0,10917400,0,0,0,0,,0,0,,0,0,0,15522596.19,0,0,0,,0,0,0,0,15285091.986,0,0,50507248.182,0,0,0,0,0,0,0,0,,2767908.341,0,0,,0,0,0,0,0,5272299.067,0,0,0,0,0,,0,0,0,0,0,,,4058419.059,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110320,2011-03-20T03:00:00Z,2011-03-20 03:00:00,2011,3,20,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,9435587.562,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,97200,,,0,0,,0,,0,,,91514.517,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,402663873.48,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,128129748.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5561415.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,29172019.343,0,0,0,,0,0,0,0,21964954.272,0,0,72548133.114,205950074.04,0,0,0,0,0,32253919.133,0,,994972.969,0,150014591.877,,0,0,0,2573500,0,0,0,0,0,0,0,,0,0,0,0,0,,,5829474.714,0,0,0,,0,0,0,8579485.941,0,0,0,0,0,0,0,0,,1526812.74,0,,,0,0,0,0,0,298533950,0,51095605.158,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110329,2011-03-29T03:00:00Z,2011-03-29 03:00:00,2011,3,29,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74267.188,0,0,0,,,0,0,0,,,0,0,0,0,0,0,1615200,,,0,0,,0,,0,,,144821.016,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,13925097.675,0,204234765.9,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,33420234.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027093.291,0,0,0,0,0,0,0,0,0,0,0,76357200,0,0,0,0,,0,0,,0,0,0,13925097.675,0,0,0,,0,0,0,0,8911497.026,0,0,0,33420234.42,0,0,0,0,0,26148238.968,0,,1613248.353,0,60839680.082,,0,0,0,630400,0,3072908.036,0,0,0,0,0,,0,0,99022916.8,0,0,,,0,0,0,0,,0,0,0,3916433.721,0,0,0,0,0,0,0,0,,2475572.92,0,,,0,0,0,0,0,121135300,0,20732923.205,0,0,0,,,0,,
